categoria,contador,descripcion,marca,nombre_crudo,precio,tienda,url,volumen
Yerbas,53,HIERBAS DIGESTIVAS AMARILLA,CACHAMATE,Yerba Cachamate Hierbas Digestivas Amarilla X500 G,1367.0,ModoMarket,https://www.modomarket.com/yerba-cachamate-hierbas-digestivas-amarilla-x500-g/p,500
Fideos,36,DEDALITO,TERRABUSI,Fideos Terrabusi Dedalitos X 500 G,985.0,ModoMarket,https://www.modomarket.com/fideos-terrabusi-dedalitos-x-500-g/p,500
Fideos,38,MOSTACHOL,SAN AGUSTIN,Fideos San Agustin Mostachol X 500 G,700.0,ModoMarket,https://www.modomarket.com/fideos-san-agustin-mostachol-x-500-g/p,500
Fideos,39,TIRABUZON,SAN AGUSTIN,Fideos San Agustin Tirabuzon X 500 G,700.0,ModoMarket,https://www.modomarket.com/fideos-san-agustin-tirabuzon-x-500-g/p,500
Fideos,40,LIBRE GLUTEN TIRABUZON,MATARAZZO,Fideos Matarazzo Libre Gluten Tirabuzòn X500gr,2405.0,ModoMarket,https://www.modomarket.com/fideos-matarazzo-libre-gluten-tirabuzon-x500gr/p,500
Fideos,45,CABELLO DE ANGEL,LUCCHETTI,Fideos Lucchetti Cabello De Angel X 500 Gr,1715.0,ModoMarket,https://www.modomarket.com/fideos-lucchetti-cabello-de-angel-x-500-gr/p,500
Fideos,46,RINA SPAGHETTI C/ESPINACA,MATARAZZO,Fideos Rina Matarazzo Spaghetti C/espinaca X 500 G,1711.0,ModoMarket,https://www.modomarket.com/fideos-rina-matarazzo-spaghetti-cespinaca-x-500-g/p,500
Fideos,47,SPAGHETTI,SAN AGUSTIN,Fideos San Agustin Spaghetti X 500 Gr,772.0,ModoMarket,https://www.modomarket.com/fideos-san-agustin-spaghetti-x-500-gr/p,500
Fideos,53,TIRABUZON,DON VICENTE,Fideos Don Vicente Tirabuzon X 500 Gr,2246.0,ModoMarket,https://www.modomarket.com/fideos-don-vicente-tirabuzon-x-500-gr/p,500
Shampoos,36,3 EN 1,HEAD & SHOULDERS,Shampoo Head & Sh 3 En 1 X 375 Ml,5652.0,ModoMarket,https://www.modomarket.com/shampoo-head-sh-3-en-1-x-375-ml/p,375
Shampoos,37,HIDRATACION,PANTENE,Shampoo Pantene Hidratacion X 200 Ml,2991.0,ModoMarket,https://www.modomarket.com/shampoo-pantene-hidratacion-x-200-ml/p,200
Shampoos,38,DREAM LONG RECONSTRUCTOR,ELVIVE,Shampoo Elvive Dream Long Reconstructor X 750 Ml,13005.0,ModoMarket,https://www.modomarket.com/shampoo-elvive-dream-long-reconstructor-x-750-ml/p,750
Shampoos,39,RIT DE REP,DOVE,Shampoo Dove Rit De Rep X 200 Ml,3063.0,ModoMarket,https://www.modomarket.com/shampoo-dove-rit-de-rep-x-200-ml/p,200
Shampoos,40,MEN OLD SPICE,HEAD & SHOULDERSOULDERS,Shampoo Head Shoulders Men Old Spice X 375 Ml,5652.0,ModoMarket,https://www.modomarket.com/shampoo-head-shoulders-men-old-spice-x-375-ml-2/p,375
Shampoos,41,RESTAURACION INSTANTANEA,SEDAL,Shampoo Sedal Restauracion Instantanea X 650 Ml,5726.0,ModoMarket,https://www.modomarket.com/shampoo-sedal-restauracion-instantanea-x-650-ml/p,650
Shampoos,42,LISO PERFECTO,SEDAL,Shampoo Sedal Liso Perfecto 340 Ml,2486.0,ModoMarket,https://www.modomarket.com/shampoo-sedal-liso-perfecto-340-ml/p,340
Shampoos,43,LISO PERFECTO,SEDAL,Shampoo Sedal Liso Perfecto X 650 Ml,6538.0,ModoMarket,https://www.modomarket.com/shampoo-sedal-liso-perfecto-x-650-ml/p,650
Shampoos,44,CARBON ACTIVADO,SEDAL,Shampoo Sedal Carbon Activado X 650 Ml,6538.0,ModoMarket,https://www.modomarket.com/shampoo-sedal-carbon-activado-x-650-ml/p,650
Shampoos,45,LISO INFINITO,PANTENE,Shampoo Pantene Liso Infinito X 700ml,9795.0,ModoMarket,https://www.modomarket.com/shampoo-pantene-liso-infinito-x-700ml/p,700
Shampoos,46,PRO-V MIRACLES EQUILIBRIO,PANTENE,Shampoo Pantene Pro-v Miracles Equilibrio X 700 Ml,9795.0,ModoMarket,https://www.modomarket.com/shampoo-pantene-pro-v-miracles-equilibrio-x-700-ml/p,700
Shampoos,47,OLD SPICE,HEAD & SHOULDERS,Shampoo Head & Shoulders Old Spice X 180 Ml,3767.0,ModoMarket,https://www.modomarket.com/shampoo-head-shoulders-old-spice-x-180-ml/p,180
Shampoos,48,DREAM LONG RECONSTRUCTOR,ELVIVE,Shampoo Elvive Dream Long Reconstructor X 200 Ml,4163.0,ModoMarket,https://www.modomarket.com/shampoo-elvive-dream-long-reconstructor-x-200-ml/p,200
Shampoos,49,ANTICASPA CONTORL CAIDA,CLEAR MEN,Shampoo Clear Men Anticaspa Contorl Caida X 400 Ml,5761.0,ModoMarket,https://www.modomarket.com/shampoo-clear-men-anticaspa-contorl-caida-x-400-ml/p,400
Shampoos,50,ANTICASPA 2 EN 1,CLEAR MEN,Shampoo Clear Men Anticaspa 2 En 1 X 200 Ml,3173.0,ModoMarket,https://www.modomarket.com/shampoo-clear-men-anticaspa-2-en-1-x-200-ml/p,200
Shampoos,51,2 EN 1 FUERZA EXTREMA,DOVE,Shampoo Dove 2 En 1 Fuerza Extrema X 400 Ml,6159.0,ModoMarket,https://www.modomarket.com/shampoo-dove-2-en-1-fuerza-extrema-x-400-ml/p,400
Shampoos,52,OLEO NUTRITIVO,ELVIVE,Shampoo Elvive Oleo Nutritivo X 750 Ml,13005.0,ModoMarket,https://www.modomarket.com/shampoo-elvive-oleo-nutritivo-x-750-ml/p,750
Shampoos,53,DERMO SENSITIVE,HEAD & SHOULDERS,Shampoo Head & Shoulders Dermo Sensitive X 180 Ml,3767.0,ModoMarket,https://www.modomarket.com/shampoo-head-shoulders-dermo-sensitive-x-180-ml/p,180
Fideos,57,MONOS,DON VICENTE,Fideos Don Vicente Moños X 500 Gr,2996.0,ModoMarket,https://www.modomarket.com/fideos-don-vicente-monos-x-500-gr/p,500
Fideos,58,TALLARINES,FAVORITA,Fideos Favorita Tallarines X 500 Gr,699.0,ModoMarket,https://www.modomarket.com/fideos-favorita-tallarines-x-500-gr/p,500
Fideos,59,MOSTACHOL,FAVORITA,Fideos Favorita Mostachol X 500 Gr,699.0,ModoMarket,https://www.modomarket.com/fideos-favorita-mostachol-x-500-gr/p,500
Fideos,60,MOSTACHOL,MATARAZZO,Fideos Matarazzo Mostachol X 500 Gr,1330.0,ModoMarket,https://www.modomarket.com/fideos-matarazzo-mostachol-x-500-gr/p,500
Fideos,61,RIGATTI,SAN AGUSTIN,Fideos San Agustin Rigatti X 500g,700.0,ModoMarket,https://www.modomarket.com/fideos-san-agustin-rigatti-x-500g/p,500
Fideos,62,LAMINADOS PREMIUM MORRON,ROBLES,Fideos Laminados Premium Robles Morron X 400g,2032.0,ModoMarket,https://www.modomarket.com/fideos-laminados-premium-robles-morron-x-400g/p,400
Fideos,63,LAMINADOS PREMIUM AL HUEVO,ROBLES,Fideos Laminados Premium Robles Al Huevo X 400g,2032.0,ModoMarket,https://www.modomarket.com/fideos-laminados-premium-robles-al-huevo-x-400g/p,400
Fideos,64,PENNE RIGATE,LUCCHETTI,Fideos Lucchetti Penne Rigate 500g,1058.0,ModoMarket,https://www.modomarket.com/fideos-lucchetti-penne-rigate-500g/p,500
Fideos,65,CABELLOS DE ANGEL,ROBLES,Fideos Robles Cabellos De Angel X 500 G,1163.0,ModoMarket,https://www.modomarket.com/fideos-robles-cabellos-de-angel-x-500-g/p,500
Fideos,66,AL HUEVO TIRABUZON,LUCCHETTI,Fideos Lucchetti Al Huevo Tirabuzon X 500 G,1393.0,ModoMarket,https://www.modomarket.com/fideos-lucchetti-al-huevo-tirabuzon-x-500-g/p,500
Fideos,67,MONITOS,ROBLES,Fideos Robles Moñitos X 500 G,1163.0,ModoMarket,https://www.modomarket.com/fideos-robles-monitos-x-500-g/p,500
Fideos,68,3 VEGETALES PENNE RIGATI,MATARAZZO,Fideos Matarazzo 3 Vegetales Penne Rigati X 500 G,1597.0,ModoMarket,https://www.modomarket.com/fideos-matarazzo-3-vegetales-penne-rigati-x-500-g/p,500
Fideos,69,MONOS,ROBLES,Fideos Robles Moños X 500 G,1078.0,ModoMarket,https://www.modomarket.com/fideos-robles-monos-x-500-g/p,500
Fideos,70,CELENTANO,SAN AGUSTIN,Fideos San Agustin Celentano X 500 G,700.0,ModoMarket,https://www.modomarket.com/fideos-san-agustin-celentano-x-500-g/p,500
Fideos,71,DEDALITO,SAN AGUSTIN,Fideos San Agustin Dedalitos X 500 Gr,700.0,ModoMarket,https://www.modomarket.com/fideos-san-agustin-dedalitos-x-500-gr/p,500
Shampoos,54,LARGOS FORTALECIDOS + BIOTINA,DOVE,Shampoo Dove Largos Fortalecidos + Biotina X 400ml,5339.0,ModoMarket,https://www.modomarket.com/shampoo-dove-largos-fortalecidos-biotina-x-400ml/p,400
Shampoos,55,BOMBA ARGAN,SEDAL,Shampoo Sedal Bomba Argan X 650 Ml,5726.0,ModoMarket,https://www.modomarket.com/shampoo-sedal-bomba-argan-x-650-ml/p,650
Shampoos,57,BOMBA ARGAN,SEDAL,Shampoo Sedal Bomba Argan X 340 Ml,2486.0,ModoMarket,https://www.modomarket.com/shampoo-sedal-bomba-argan-x-340-ml/p,340
Shampoos,58,RIZOS DEFINIDOS,SEDAL,Shampoo Sedal Rizos Definidos X 190 Ml,2148.0,ModoMarket,https://www.modomarket.com/shampoo-sedal-rizos-definidos-x-190-ml/p,190
Shampoos,59,REG Y LUM,SEDAL,Shampoo Sedal Reg Y Lum 340 Ml,2486.0,ModoMarket,https://www.modomarket.com/shampoo-sedal-reg-y-lum-340-ml/p,340
Shampoos,60,CREMA BAL,SEDAL,Shampoo Sedal Crema Bal 340 Ml,2993.0,ModoMarket,https://www.modomarket.com/shampoo-sedal-crema-bal-340-ml/p,340
Shampoos,61,LISO PERFECTO,SEDAL,Shampoo Sedal Liso Perfecto X 190 Ml,2148.0,ModoMarket,https://www.modomarket.com/shampoo-sedal-liso-perfecto-x-190-ml/p,190
Shampoos,62,CERAMIDAS,SEDAL,Shampoo Sedal Ceramidas X 190 Ml,2148.0,ModoMarket,https://www.modomarket.com/shampoo-sedal-ceramidas-x-190-ml/p,190
Shampoos,63,NUT DIARIA,HEAD & SHOULDERS,Shampoo Head Sh Nut Diaria 375ml,5652.0,ModoMarket,https://www.modomarket.com/shampoo-head-sh-nut-diaria-375ml/p,375
Shampoos,64,RECONSTRUCCION COMPLETA DOY PACK,DOVE,Shampoo Dove Reconstruccion Completa Dp X 180 Ml,2352.0,ModoMarket,https://www.modomarket.com/shampoo-dove-reconstruccion-completa-dp-x-180-ml/p,180
Shampoos,65,REVITALIZACION,PANTENE,Shampoo Pantene Revitalizacion X 200ml,3679.0,ModoMarket,https://www.modomarket.com/shampoo-pantene-revitalizacion-x-200ml/p,200
Shampoos,66,COLAGENO,PANTENE,Shampoo Pantene Colageno X 200ml,3679.0,ModoMarket,https://www.modomarket.com/shampoo-pantene-colageno-x-200ml/p,200
Shampoos,67,RESTAURACION,PANTENE,Shampoo Pantene Restauracion X 200 Ml,3679.0,ModoMarket,https://www.modomarket.com/shampoo-pantene-restauracion-x-200-ml/p,200
Shampoos,68,ANTI COMEZON,HEAD & SHOULDERS,Shampoo Head & Shoulders Anti Comezon X 180 Ml,3924.0,ModoMarket,https://www.modomarket.com/shampoo-head-shoulders-anti-comezon-x-180-ml/p,180
Shampoos,69,+ACOND. CASPA CONTROL,DOVE,Shampoo+acond.  Dove Caspa Control X400 Ml,6159.0,ModoMarket,https://www.modomarket.com/shampoo-acond-dove-caspa-control-x400-ml/p,400
Shampoos,70,HIDRATACION EXTREMA,PANTENE,Shampoo Pantene Hidratacion Extrema X 200 Ml,3679.0,ModoMarket,https://www.modomarket.com/shampoo-pantene-hidratacion-extrema-x-200-ml/p,200
Jabones,56,FUTBOL FANATICS 3,REXONA,Jabon Rexona Futbol Fanatics 3 X 120 Gr,2297.0,ModoMarket,https://www.modomarket.com/jabon-rexona-futbol-fanatics-3-x-120-gr/p,120
Jabones,59,ESENCIA TODO TIPO DE PIEL 3,PLUSBELLE,Jabon Plusbelle Esencia Todo Tipo De Piel 3 X 125g,2162.0,ModoMarket,https://www.modomarket.com/jabon-plusbelle-esencia-todo-tipo-de-piel-3-x-125g/p,125
Jabones,64,NECTAR DE FRUTAS,VERITAS,Jabon Veritas Nectar De Frutas X 120 G,1526.0,ModoMarket,https://www.modomarket.com/jabon-veritas-nectar-de-frutas-x-120-g/p,120
Jabones,65,ANTIBACTERIAL ALOE,REXONA,Jabon Rexona Antibacterial Aloe X 90 G,675.0,ModoMarket,https://www.modomarket.com/jabon-rexona-antibacterial-aloe-x-90-g/p,90
Jabones,66,ANTIBACTERIAL ALOE VERA 3,NIVEA,Jabon Nivea Antibacterial Aloe Vera 3 X 90 G,3396.0,ModoMarket,https://www.modomarket.com/jabon-nivea-antibacterial-aloe-vera-3-x-90-g/p,90
Jabones,68,GLICERINA CITRUS,REXONA,Jabon Rexona Glicerina Citrus X 90 G,961.0,ModoMarket,https://www.modomarket.com/jabon-rexona-glicerina-citrus-x-90-g/p,90
Jabones,69,NUTRICION DESLUMBRANTE,PALMOLIVE,Jabon Palmolive Nutricion Deslumbrante X 150 G,1170.0,ModoMarket,https://www.modomarket.com/jabon-palmolive-nutricion-deslumbrante-x-150-g/p,150
Yerbas,55,4 FLEX AZUL SIN PALO,TARAGUI,Yerba Taragui 4 Flex Azul Sin Palo X 1 Kg,6142.0,ModoMarket,https://www.modomarket.com/yerba-taragui-4-flex-azul-sin-palo-x-1-kg/p,1000
Yerbas,56,DESPALADA,PLAYADITO,Yerba Playadito Despalada X 500 Gr,2749.0,ModoMarket,https://www.modomarket.com/yerba-playadito-despalada-x-500-gr/p,500
Yerbas,57,BOLDO,VERDEFLOR,Yerba Verdeflor Boldo X 500 Gr,1498.0,ModoMarket,https://www.modomarket.com/yerba-verdeflor-boldo-x-500-gr/p,500
Yerbas,58,LATA,PLAYADITO,Yerba Playadito Lata X 500g,10894.0,ModoMarket,https://www.modomarket.com/yerba-playadito-lata-x-500g/p,500
Yerbas,59,HIERBAS SERRANAS,CACHAMATE,Yerba Cachamate Hierbas Serranas X 500g,1850.0,ModoMarket,https://www.modomarket.com/yerba-cachamate-hierbas-serranas-x-500g/p,500
Yerbas,61,CON PALO ROJA ENVASE FLEX,TARAGUI,Yerba Taragui X 1 Kg Con Palo Roja Envase Flex,4879.0,ModoMarket,https://www.modomarket.com/yerba-taragui-x-1-kg-con-palo-roja-envase-flex/p,1000
Yerbas,62,HIERBAS LITORAL,CBSE,Yerba Cbse Hierbas Litoral X 500 Gr,1569.0,ModoMarket,https://www.modomarket.com/yerba-cbse-hierbas-litoral-x-500-gr/p,500
Yerbas,63,FRUTOS DEL VALLE,CBSE,Yerba Cbse Frutos Del Valle X 500 Grs,1569.0,ModoMarket,https://www.modomarket.com/yerba-cbse-frutos-del-valle-x-500-grs/p,500
Yerbas,64,CON CEDRON,DON ARREGUI,Yerba Don Arregui Con Cedron X 500 Gr,1307.0,ModoMarket,https://www.modomarket.com/yerba-don-arregui-con-cedron-x-500-gr/p,500
Yerbas,65,HIERBAS CUYANAS,CBSE,Yerba Cbse Hierbas Cuyanas X 500 Gr,1569.0,ModoMarket,https://www.modomarket.com/yerba-cbse-hierbas-cuyanas-x-500-gr/p,500
Yerbas,66,ETIQUETA NEGRA,CBSE,Yerba Cbse Etiqueta Negra X 500 Gr,2652.0,ModoMarket,https://www.modomarket.com/yerba-cbse-etiqueta-negra-x-500-gr/p,500
Fideos,72,CODITO,SAN AGUSTIN,Fideos San Agustin Codito X 500 G,700.0,ModoMarket,https://www.modomarket.com/fideos-san-agustin-codito-x-500-g/p,500
Fideos,76,RINA SPAGHETTI C/MORRON,MATARAZZO,Fideos Rina Matarazzo Spaghetti C/morron X 500 G,1711.0,ModoMarket,https://www.modomarket.com/fideos-rina-matarazzo-spaghetti-cmorron-x-500-g/p,500
Fideos,80,TIRABUZON,FAVORITA,Fideos Favorita Tirabuzon X 500 Gr,699.0,ModoMarket,https://www.modomarket.com/fideos-favorita-tirabuzon-x-500-gr-2/p,500
Fideos,83,TALLARIN,SAN AGUSTIN,Fideos San Agustin Tallarin X 500 Gr,772.0,ModoMarket,https://www.modomarket.com/fideos-san-agustin-tallarin-x-500-gr/p,500
Fideos,84,AVE MARIA,LUCCHETTI,Fideos Lucchetti Ave Maria X 500 Ml,1057.0,ModoMarket,https://www.modomarket.com/fideos-lucchetti-ave-maria-x-500-ml/p,500
Fideos,86,AVE MARIA,TERRABUSI,Fideos Terrabusi Ave Maria X 500 Gr,985.0,ModoMarket,https://www.modomarket.com/fideos-terrabusi-ave-maria-x-500-gr/p,500
Fideos,87,PENNE RIGATE,MATARAZZO,Fideos Matarazzo Penne Rigate X 500 Gr,1330.0,ModoMarket,https://www.modomarket.com/fideos-matarazzo-penne-rigate-x-500-gr/p,500
Fideos,88,SPAGHETTI RINA,MATARAZZO,Fideos Matarazzo Spaghetti rina  X 500 Gr,1711.0,ModoMarket,https://www.modomarket.com/fideos-matarazzo-spaghetti-rina-x-500-gr/p,500
Jabones,72,MENTA Y EUCALIPTO,VERITAS,Jabon Veritas Menta Y Eucalipto X 120 Gr,1526.0,ModoMarket,https://www.modomarket.com/jabon-veritas-menta-y-eucalipto-x-120-gr/p,120
Jabones,74,NATURALS Y ROSAS,PALMOLIVE,Jabon Palmolive Naturals Leche Y Rosas X 150 Gr,1331.0,ModoMarket,https://www.modomarket.com/jabon-palmolive-naturals-leche-y-rosas-x-150-gr/p,150
Jabones,75,NATURALS INTENSIVA,PALMOLIVE,Jabon Palmolive Naturals Intensiva X 150 Gr,1331.0,ModoMarket,https://www.modomarket.com/jabon-palmolive-naturals-intensiva-x-150-gr/p,150
Jabones,76,NARANJA Y LIMON ENERGIZANTE,VERITAS,Veritas Jabon Naranja  Y Limon  Energizante X 120,1526.0,ModoMarket,https://www.modomarket.com/veritas-jabon-naranja-y-limon-energizante-x-120/p,120
Jabones,79,NATURALS FRAMBUESA,PALMOLIVE,Jabon Palmolive Naturals Frambuesa X 150 Gr,1170.0,ModoMarket,https://www.modomarket.com/jabon-palmolive-naturals-frambuesa-x-150-gr/p,150
Jabones,80,FRESCURA 3,CAMPOS VERDES,Jabon Campos Verdes Frescura 3 X 120 Gr,2005.0,ModoMarket,https://www.modomarket.com/jabon-campos-verdes-frescura-3-x-120-gr/p,120
Jabones,81,PAUSA EN EL CAMPO 3,CAMPOS VERDES,Jabon Campos Verdes Pausa En El Campo 3 X 120 Gr,1925.0,ModoMarket,https://www.modomarket.com/jabon-campos-verdes-pausa-en-el-campo-3-x-120-gr/p,120
Jabones,83,ENERGIA RENOVADORA 3,PLUSBELLE,Jabon Plusbelle Energia Renovadora 3 X 125 Gr,2102.0,ModoMarket,https://www.modomarket.com/jabon-plusbelle-energia-renovadora-3-x-125-gr/p,125
Jabones,85,SENSACION NUTRITIVA 3,PLUSBELLE,Jabon Plusbelle Sensacion Nutritiva 3 X 125 Gr,2118.0,ModoMarket,https://www.modomarket.com/jabon-plusbelle-sensacion-nutritiva-3-x-125-gr/p,125
Shampoos,72,DETOX DE RAIZ,HEAD & SHOULDERS,Shampoo Head & Shoulders Detox De Raiz X 375 Ml,5652.0,ModoMarket,https://www.modomarket.com/shampoo-head-shoulders-detox-de-raiz-x-375-ml-2/p,375
Shampoos,73,PRO-V VOLUMEN,PANTENE,Shampoo Pantene Pro-v X 400 Ml Volumen,5507.0,ModoMarket,https://www.modomarket.com/shampoo-pantene-pro-v-x-400-ml-volumen/p,400
Shampoos,75,CAUTERIZACION REPARADORA,TRESEMME,Shampoo Tresemme Cauterizacion Reparadora X250 Ml,3485.0,ModoMarket,https://www.modomarket.com/shampoo-tresemme-cauterizacion-reparadora-x250-ml/p,250
Shampoos,76,EQ R & P,PANTENE,Shampoo Pantene Eq R & P 200 Ml,3679.0,ModoMarket,https://www.modomarket.com/shampoo-pantene-eq-r-p-200-ml/p,200
Shampoos,77,ESENCIA HIDRA INTENSA,PLUSBELLE,Shampoo Plusbelle Esencial Hidra Intensa X 970 Ml,3345.0,ModoMarket,https://www.modomarket.com/shampoo-plusbelle-esencial-hidra-intensa-x-970-ml/p,970
Shampoos,78,EQUIL RYP,PANTENE,Shampoo Equil Pantene Ryp 400ml,5507.0,ModoMarket,https://www.modomarket.com/shampoo-equil-pantene-ryp-400ml/p,400
Shampoos,79,HIDRATA Y FORTALECE,PANTENE,Shampoo Pantene Hidrata Y Fortalece X 200 Ml,3679.0,ModoMarket,https://www.modomarket.com/shampoo-pantene-hidrata-y-fortalece-x-200-ml/p,200
Shampoos,80,DREAM LONG SUPER LISS,ELVIVE,Shampoo Elvive Dream Long Super Liss X 200 Ml,4164.0,ModoMarket,https://www.modomarket.com/shampoo-elvive-dream-long-super-liss-x-200-ml/p,200
Shampoos,81,DERMO SENSITIVE,HEAD & SHOULDERS,Shampoo Head & Shoulders Dermo Sensitive X 375 Ml,5652.0,ModoMarket,https://www.modomarket.com/shampoo-head-shoulders-dermo-sensitive-x-375-ml/p,375
Shampoos,82,SPORTS ACTIVE FRESH,DOVE,Shampoo Dove Sports Active Fresh X 400 Ml,6159.0,ModoMarket,https://www.modomarket.com/shampoo-dove-sports-active-fresh-x-400-ml/p,400
Shampoos,83,MEN OLD SPICE,HEAD & SHOULDERSOULDERS,Shampoo Head Shoulders Men Old Spice X 375 Ml,5652.0,ModoMarket,https://www.modomarket.com/shampoo-head-shoulders-men-old-spice-x-375-ml/p,375
Shampoos,84,CRECE FUERTE RAIZ,HEAD & SHOULDERSOULDERS,Shampoo Head Shoulders Crece Fuerte Raiz X 200 Ml,3924.0,ModoMarket,https://www.modomarket.com/shampoo-head-shoulders-crece-fuerte-raiz-x-200-ml/p,200
Shampoos,85,SUAVE/MANEJABLE,HEAD & SHOULDERS,Shampoo Head & Shoulders Suave/manejable X 375 Ml,7813.0,ModoMarket,https://www.modomarket.com/shampoo-head-shoulders-suavemanejable-x-375-ml/p,375
Shampoos,86,CARBON ACTIVADO,SEDAL,Shampoo Sedal Carbon Activado X 190 Ml,2148.0,ModoMarket,https://www.modomarket.com/shampoo-sedal-carbon-activado-x-190-ml/p,190
Shampoos,87,REGENERACION EXTREMA,DOVE,Shampoo Dove Regeneracion Extrema X 200 Ml,3063.0,ModoMarket,https://www.modomarket.com/shampoo-dove-regeneracion-extrema-x-200-ml/p,200
Shampoos,88,CUIDADO SUAVIDAD,PLUSBELLE,Shampoo Plusbelle Cuidado Suavidad X 1000 Ml,2847.0,ModoMarket,https://www.modomarket.com/shampoo-plusbelle-cuidado-suavidad-x-1000-ml/p,1000
Shampoos,89,HIDRATACION,HEAD & SHOULDERS,Shampoo Head & Shoulders Hidratacion X 180 Ml,4665.0,ModoMarket,https://www.modomarket.com/shampoo-head-shoulders-hidratacion-x-180-ml/p,180
Fideos,90,DEDALITO,MATARAZZO,Fideos Matarazzo Dedalitos X 500 Gr,1330.0,ModoMarket,https://www.modomarket.com/fideos-matarazzo-dedalitos-x-500-gr/p,500
Fideos,91,SPAGUETTI,FAVORITA,Fideos Favorita Spaguetti X 500 Gr,699.0,ModoMarket,https://www.modomarket.com/fideos-favorita-spaguetti-x-500-gr/p,500
Fideos,92,CODITO,FAVORITA,Fideos Favorita Codito X 500 G,699.0,ModoMarket,https://www.modomarket.com/fideos-favorita-codito-x-500-g/p,500
Fideos,93,CABELLO DE ANGEL,MATARAZZO,Fideos Matarazzo Cabello De Angel X 500 Gr,2040.0,ModoMarket,https://www.modomarket.com/fideos-matarazzo-cabello-de-angel-x-500-gr/p,500
Fideos,94,TALLARIN N?5,MATARAZZO,Fideos Matarazzo Tallarin N°5 X 500 Gr,1330.0,ModoMarket,https://www.modomarket.com/fideos-matarazzo-tallarin-n-5-x-500-gr/p,500
Fideos,95,CODITOS,MATARAZZO,Fideos Matarazzo Coditos X 500 Gr,1330.0,ModoMarket,https://www.modomarket.com/fideos-matarazzo-coditos-x-500-gr/p,500
Fideos,96,DEDALITO,FAVORITA,Fideos Favorita Dedalitos X 500 Gr,699.0,ModoMarket,https://www.modomarket.com/fideos-favorita-dedalitos-x-500-gr/p,500
Fideos,97,CODITO,ARCOR,Fideos Arcor Codito X 500 G,1666.0,ModoMarket,https://www.modomarket.com/fideos-arcor-codito-x-500-g/p,500
Fideos,99,LAMINADOS COMUN,ROBLES,Fideos Laminados Robles Comun X 500 G,1084.0,ModoMarket,https://www.modomarket.com/fideos-laminados-robles-comun-x-500-g/p,500
Fideos,100,LAMINADOS PAPARDELE VERDE,ROBLES,Fideos Laminados Robles Papardele Verde X 500 G,1163.0,ModoMarket,https://www.modomarket.com/fideos-laminados-robles-papardele-verde-x-500-g/p,500
Fideos,101,AVE MARIA,ROBLES,Fideos Soperos Robles Ave Maria X 500 G,888.0,ModoMarket,https://www.modomarket.com/fideos-soperos-robles-ave-maria-x-500-g/p,500
Fideos,102,CODITOS,ROBLES,Fideos Guiseros Robles Coditos X 500 G,888.0,ModoMarket,https://www.modomarket.com/fideos-guiseros-robles-coditos-x-500-g/p,500
Fideos,104,CORBATA,ROBLES,Fideos Robles Corbata X 500 G,1078.0,ModoMarket,https://www.modomarket.com/fideos-robles-corbata-x-500-g/p,500
Fideos,105,MUNICION,SAN AGUSTIN,Fideos San Agustin Municiones X 500 Gr,700.0,ModoMarket,https://www.modomarket.com/fideos-san-agustin-municiones-x-500-gr/p,500
Fideos,107,PENNE RIGATE LIBRE/GLUTEN,MATARAZZO,Fideos Matarazzo Penne Rigate Libre/gluten X 500 G,2405.0,ModoMarket,https://www.modomarket.com/fideos-matarazzo-penne-rigate-libregluten-x-500-g/p,500
