categoria,contador,descripcion,marca,nombre_crudo,precio,tienda,url,volumen
Shampoos,141,RESTAURACION INSTANTANEA,SEDAL,SEDAL SHAMPOO RESTAURACIÓN INSTANTANEA 190ml,1899.0,Segal,https://www.casa-segal.com/producto/sedal-shampoo-restauracion-instantanea-190ml/,190
Shampoos,142,RESTAURACION INSTANTANEA,SEDAL,SEDAL SHAMPOO RESTAURACION INSTANTANEA 340ml,2599.0,Segal,https://www.casa-segal.com/producto/sedal-shampoo-restauracion-instantanea-340ml/,340
Shampoos,143,RIZOS DEFINIDOS,SEDAL,SEDAL SHAMPOO RIZOS DEFINIDOS 190ml,1899.0,Segal,https://www.casa-segal.com/producto/sedal-shampoo-rizos-definidos-190ml/,190
Shampoos,144,RIZOS DEFINIDOS,SEDAL,SEDAL SHAMPOO RIZOS DEFINIDOS 340ml,2599.0,Segal,https://www.casa-segal.com/producto/sedal-shampoo-rizos-definidos-340ml/,340
Shampoos,145,CARBON ACTIVADO,SEDAL,SHAMPOO CARBÓN Y PEONIAS SEDAL 190ml,1899.0,Segal,https://www.casa-segal.com/producto/shampoo-carbon-y-peonias-sedal-190ml/,190
Fideos,146,TIRABUZON,LA PROVIDENCIA,FIDEOS TIRABUZÓN LA PROVIDENCIA 500g,799.0,Segal,https://www.casa-segal.com/producto/fideos-tirabuzon-la-providencia-500g/,500
Fideos,147,TIRABUZON,MATARAZZO,FIDEOS TIRABUZÓN MATARAZZO 500g,1099.0,Segal,https://www.casa-segal.com/producto/fideos-tirabuzon-matarazzo-500g/,500
Fideos,148,TIRABUZON,TERRABUSI,FIDEOS TIRABUZÓN TERRABUSI 500g,799.0,Segal,https://www.casa-segal.com/producto/fideos-tirabuzon-terrabusi-500g/,500
Fideos,149,SPAGHETTI,DON FELIPE,SPAGHETTI DON FELIPE 500gr,1399.0,Segal,https://www.casa-segal.com/producto/spaghetti-don-felipe-500gr/,500
Fideos,150,TALLARINES,DON FELIPE,TALLARINES DON FELIPE 500g,1399.0,Segal,https://www.casa-segal.com/producto/tallarines-don-felipe-500g/,500
Fideos,151,TIRABUZONES,DON FELIPE,TIRABUZONES DON FELIPE 500g,1399.0,Segal,https://www.casa-segal.com/producto/tirabuzones-don-felipe-500g/,500
Leches,152,SERENISIMA CHOCOLATADA,?,SERENISIMA CHOCOLATADA 1LT,1899.0,Segal,https://www.casa-segal.com/producto/serenisima-chocolatada-1-litro/,1000
Shampoos,153,CARBON ACTIVADO,SEDAL,SHAMPOO CARBÓN Y PEONIAS SEDAL 340ml,2599.0,Segal,https://www.casa-segal.com/producto/shampoo-carbon-y-peonias-sedal-340ml/,340
Shampoos,154,COLAGENO VIT C,SEDAL,SHAMPOO COLÁGENO Y VIT C SEDAL 190ml,1899.0,Segal,https://www.casa-segal.com/producto/shampoo-colageno-y-vit-c-sedal-190ml/,190
Shampoos,155,COLAGENO VIT C,SEDAL,SHAMPOO COLÁGENO Y VIT C SEDAL 340ml,2599.0,Segal,https://www.casa-segal.com/producto/shampoo-colageno-y-vit-c-sedal-340ml/,340
Shampoos,156,HIALURONICO Y VIT A,SEDAL,SHAMPOO HIALURÓNICO Y VIT A SEDAL 190ml,1899.0,Segal,https://www.casa-segal.com/producto/shampoo-hialuronico-y-vit-a-sedal-190ml/,190
Shampoos,157,HIALURONICO Y VIT A,SEDAL,SHAMPOO HIALURÓNICO Y VIT A SEDAL 340ml,2599.0,Segal,https://www.casa-segal.com/producto/shampoo-hialuronico-y-vit-a-sedal-340ml/,340
Shampoos,158,ANTIOXIDANTE,PLUSBELLE,SHAMPOO PLUSBELLE ANTIOXIDANTE 1Lt,2549.0,Segal,https://www.casa-segal.com/producto/shampoo-plusbelle-antioxidante-1lt/,1000
Shampoos,159,BALANCE,PLUSBELLE,SHAMPOO PLUSBELLE BALANCE 1Lt,2549.0,Segal,https://www.casa-segal.com/producto/shampoo-plusbelle-balance-1lt/,1000
Shampoos,160,BRILLO,PLUSBELLE,SHAMPOO PLUSBELLE BRILLO 1Lt,2549.0,Segal,https://www.casa-segal.com/producto/shampoo-plusbelle-brillo-1lt/,1000
Shampoos,161,FRESCURA,PLUSBELLE,SHAMPOO PLUSBELLE FRESCURA 1Lt,2549.0,Segal,https://www.casa-segal.com/producto/shampoo-plusbelle-frescura-1lt/,1000
