categoria,contador,descripcion,marca,nombre_crudo,precio,tienda,url,volumen
Arroces,0,MOLINO CARNAROLI ESTUCHE,ALA,ARROZ MOLINO ALA CARNAROLI ESTUCHE 500 GRS,3128.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/89121-arroz-molino-ala-carnaroli-estuche-500-grs--7791120099755.html,500
Arroces,1,INTEGRAL SELEC,GALLO,ARROZ INTEGRAL GALLO SELEC 500 GRS,1692.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/77314-arroz-integral-gallo-selec-500-grs--7790070433152.html,500
Arroces,2,LARGO FINO SELEC,GALLO,ARROZ L.FINO GALLO SELEC 1000 GRS,3272.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/77310-arroz-l-fino-gallo-selec-1000-grs--7790070433138.html,1000
Arroces,3,PARBOIL SELEC,GALLO,ARROZ PARB. GALLO SELEC 500 GRS,1897.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/77303-arroz-parb--gallo-selec-500-grs--7790070433114.html,500
Arroces,4,PARBOIL SELEC,GALLO,ARROZ PARB. GALLO SELEC 1000 GRS,4237.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/77293-arroz-parb--gallo-selec-1000-grs--7790070433091.html,1000
Arroces,5,LARGO FINO LARGO FIN,GALLO,ARROZ L.FINO GALLO GALLO LARGO FIN 1000 GRS,3927.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/77292-arroz-l-fino-gallo-gallo-largo-fin-1000-grs--7790070433084.html,1000
Arroces,6,INTEGRAL SELECCION ESTU,GALLO,ARROZ INTEGRAL GALLO SELECCION ESTU 1000 GRS,3720.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/61580-arroz-integral-gallo-seleccion-estu-1000-grs--7790070431585.html,1000
Arroces,7,LARGO FINO D.CAROLINA,GALLO,ARROZ LARGO FINO GALLO D.CAROLINA 1000 GRS,6028.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/61578-arroz-largo-fino-gallo-d-carolina-1000-grs--7790070431578.html,1000
Arroces,8,CARNAROLINA,GALLO,ARROZ GALLO CARNAROLINA 5 KG,24538.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/61567-arroz-gallo-carnarolina-5-kg--7791880001647.html,5000
Arroces,9,LARGO FINO,GALLO,ARROZ LARGO FINO GALLO BOLSA 1000 GRS,3557.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/61551-arroz-largo-fino-gallo-bolsa-1000-grs--7790070431448.html,1000
Arroces,10,LARGO FINO 0000,MENCHO,ARROZ LARGO FINO MENCHO 0000 1 KG,1196.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/60172-arroz-largo-fino-mencho-0000-1-kg--7792006000292.html,1000
Arroces,11,LARGO FINO ESTUCHE,MOCOVI,ARROZ LARGO FINO MOCOVI ESTUCHE 1000 GRS,1838.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/48386-arroz-largo-fino-mocovi-estuche-1000-grs--7794580000248.html,1000
Arroces,12,LARGO FINO 0000,VINCHA DE ORO,ARROZ LARGO FINO VINCHA DE ORO 0000 500 GRS,701.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/45072-arroz-largo-fino-vincha-de-oro-0000-500-grs--7794580000309.html,500
Arroces,13,LARGO FINO ESTUCHE,MOCOVI,ARROZ LARGO FINO MOCOVI ESTUCHE 500 GRS,966.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/45068-arroz-largo-fino-mocovi-estuche-500-grs--7794580000040.html,500
Arroces,14,LARGO FINO  LAMINADO,MOCOVI,ARROZ LARGO FINO MOCOVI BOLSA LAMINADO 500 GRS,756.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/45063-arroz-largo-fino-mocovi-bolsa-laminado-500-grs--7794580003041.html,500
Arroces,15,LARGO FINO  LAMINADO,MOCOVI,ARROZ LARGO FINO MOCOVI BOLSA LAMINADO 1 KG,1453.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/45058-arroz-largo-fino-mocovi-bolsa-laminado-1-kg--7794580003058.html,1000
Arroces,16,LARGO FINO 00000,APOSTOLES,ARROZ LARGO FINO APOSTOLES 00000 1000 GRS,995.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/32828-arroz-largo-fino-apostoles-00000-1000-grs--7791120031656.html,1000
Arroces,17,LARGO FINO 00000,TIO CARLOS,ARROZ L.FINO TIO CARLOS 00000 1000 GRS,1633.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/32852-arroz-l-fino-tio-carlos-00000-1000-grs--7792006000124.html,1000
Arroces,18,LARGO FINO 00000,NOBLE,ARROZ L.FINO NOBLE 5/0 1000 GRS,1490.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/17249-arroz-l-fino-noble-5-0-1000-grs--7790203000275.html,1000
Arroces,19,LARGO FINO,LUCCHETTI,ARROZ L.FINO LUCCHETTI   1000 GRS,1670.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/70390-arroz-l-fino-lucchetti---1000-grs--7790070431486.html,1000
Arroces,20,LARGO FINO 00000,TIO CARLOS,ARROZ L.FINO TIO CARLOS 00000 500 GRS,861.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/32845-arroz-l-fino-tio-carlos-00000-500-grs--7792006000117.html,500
Arroces,21,PARBOIL,LUCCHETTI,ARROZ PARB. LUCCHETTI BOLSA 1000 GRS,2230.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/82774-arroz-parb--lucchetti-bolsa-1000-grs--7790070431509.html,1000
Arroces,22,PARBOIL,ALA,ARROZ PARB. ALA   1000 GRS,1449.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/4992-arroz-parb--ala---1000-grs--7791120037559.html,1000
Arroces,23,PARBOIL,LUCCHETTI,ARROZ PARB. LUCCHETTI BOLSA 500 GRS,1759.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/82767-arroz-parb--lucchetti-bolsa-500-grs--7790070431516.html,500
Arroces,24,FORTUNA 00000,TIO CARLOS,ARROZ FORTUNA TIO CARLOS 00000 1000 GRS,2594.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/32815-arroz-fortuna-tio-carlos-00000-1000-grs--7792006000056.html,1000
Arroces,25,FORTUNA 00000,TIO CARLOS,ARROZ FORTUNA TIO CARLOS 00000 500 GRS,1359.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/32800-arroz-fortuna-tio-carlos-00000-500-grs--7792006000049.html,500
Arroces,26,PARBOIL,GALLO,ARROZ PARB. GALLO BOLSA 1 KG,3504.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/91789-arroz-parb--gallo-bolsa-1-kg--7790070431417.html,1000
Arroces,27,LARGO FINO,LUCCHETTI,ARROZ L.FINO LUCCHETTI   500 GRS,880.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/70385-arroz-l-fino-lucchetti---500-grs--7790070431493.html,500
Arroces,28,LARGO FINO 00000,NOBLE,ARROZ L.FINO NOBLE 5/0 500 GRS,848.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/14337-arroz-l-fino-noble-5-0-500-grs--7790203000282.html,500
Arroces,29,LARGO FINO 00000,SAN JAVIER,ARROZ L.FINO SAN JAVIER 00000 1000 GRS,1127.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/37755-arroz-l-fino-san-javier-00000-1000-grs--7798082970092.html,1000
Arroces,30,LARGO FINO,ALA,ARROZ L.FINO ALA   1000 GRS,1645.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/3541-arroz-l-fino-ala---1000-grs--7791120099847.html,1000
Arroces,31,INTEGRAL,ALA,ARROZ INTEGRAL ALA   1000 GRS,1821.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz/3865-arroz-integral-ala---1000-grs--7791120098888.html,1000
Leches,32,PROTEIN 0%,LA SERENISIMA,LECHE U.A.T. LA SERENISIMA PROTEIN 0% 1 LTS.,2310.0,Atomo,https://atomoconviene.com/atomo-ecommerce/leches-larga-vida/68617-leche-u-a-t--la-serenisima-protein-0--1-lts---7790742358608.html,1000
Leches,33,LIVIANA 1%,LA SERENISIMA,LECHE U.A.T. LA SERENISIMA LIVIANA 1% 1 LTS.,1899.0,Atomo,https://atomoconviene.com/atomo-ecommerce/leches-larga-vida/29775-leche-u-a-t--la-serenisima-liviana-1--1-lts---7790742335609.html,1000
Arroces,34,SABORES DEL MUNDO WOK ORIENTAL,GALLO,ARROZ P/PREPARA GALLO SAB.WOK ORIENT 240 GRS,3252.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz-listo/71529-arroz-p-prepara-gallo-sab-wok-orient-240-grs--7790070431547.html,240
Arroces,35,RISOTTO PARME.AZAFR,GALLO,ARROZ P/PREPARA GALLO RIS.PARME.AZAFR 240 GRS,3499.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz-listo/65568-arroz-p-prepara-gallo-ris-parme-azafr-240-grs--7790070431530.html,240
Arroces,36,RISOTTO TRATTORIA CHAMPI,GALLO,ARROZ P/PREPARA GALLO RIS.TRAT.CHAMPI 240 GRS,3499.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz-listo/65567-arroz-p-prepara-gallo-ris-trat-champi-240-grs--7790070431523.html,240
Arroces,37,PARA PREPARAR BAJO SODIO MIX DE VEGETALES,GALLO,ARROZ PARA PREPARAR GALLO BAJO SODIO MIX DE VEGETALES 240 GRS,2545.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz-listo/36953-arroz-para-preparar-gallo-bajo-sodio-mix-de-vegetales-240-grs--7790070432292.html,240
Arroces,38,PARA PREPARAR MIX DE SEMILLAS QUINOA Y LINO,GALLO,ARROZ PARA PREPARAR GALLO MIX DE SEMILLAS QUINOA Y LINO 240 GRS,2545.0,Atomo,https://atomoconviene.com/atomo-ecommerce/arroz-listo/36931-arroz-para-preparar-gallo-mix-de-semillas-quinoa-y-lino-240-grs--7790070432285.html,240
Panes,39,REBANADO BLANCO,BIMBO,PAN REBANADO BIMBO BLANCO 400 GRS,4390.0,Atomo,https://atomoconviene.com/atomo-ecommerce/pan-lactal/36600-pan-rebanado-bimbo-blanco-400-grs--7793890261233.html,400
Panes,40,REBANADO GRANDE,LACTAL,PAN REBANADO LACTAL GRANDE 460 GRS,3299.0,Atomo,https://atomoconviene.com/atomo-ecommerce/pan-lactal/36517-pan-rebanado-lactal-grande-460-grs--7793890258752.html,460
Panes,41,REBANADO CHICO,LACTAL,PAN REBANADO LACTAL CHICO 315 GRS,2350.0,Atomo,https://atomoconviene.com/atomo-ecommerce/pan-lactal/36510-pan-rebanado-lactal-chico-315-grs--7793890258769.html,315
Panes,42,DE SALVADO CHICO,LACTAL,PAN DE SALVADO LACTAL CHICO 330 GRS,2630.0,Atomo,https://atomoconviene.com/atomo-ecommerce/integral-y-salvado/36524-pan-de-salvado-lactal-chico-330-grs--7793890258776.html,330
Panes,43,REBANADO CON SEMILLA ARTESANO,MILLAN,PANADERIA MILLAN PAN REBANADO CON SEMILLA ARTESANO 400 GRS,2649.0,Atomo,https://atomoconviene.com/atomo-ecommerce/panaderia/56325-panaderia-millan-pan-rebanado-con-semilla-artesano-400-grs--4402038563254.html,400
Panes,44,REBANADO BLANCO,BELIER,PANADERIA PAN REBANADO BLANCO BELIER 400 GRS,1649.0,Atomo,https://atomoconviene.com/atomo-ecommerce/panaderia/16472-panaderia-pan-rebanado-blanco-belier-400-grs--4400017000011.html,400
Gaseosas,45,SIN AZUCAR,COCA COLA,GASEOSA DIET COCA COLA SIN AZUCAR 2500 CC.,3990.0,Atomo,https://atomoconviene.com/atomo-ecommerce/cola/20989-gaseosa-diet-coca-cola-sin-azucar-2500-cc---7790895068096.html,2500
Gaseosas,46,SIN AZUCAR,COCA COLA,GASEOSA DIET COCA COLA SIN AZUCAR 1500 CC.,1862.0,Atomo,https://atomoconviene.com/atomo-ecommerce/gaseosas/98579-gaseosa-diet-coca-cola-sin-azucar-1500-cc---7790895067556.html,1500
Gaseosas,47,,COCA COLA,GASEOSAS COCA COLA   2500 CC.,3990.0,Atomo,https://atomoconviene.com/atomo-ecommerce/gaseosas/64192-gaseosas-coca-cola---2500-cc---7790895005794.html,2500
Gaseosas,48,,COCA COLA,GASEOSAS COCA COLA   1500 CC.,1862.0,Atomo,https://atomoconviene.com/atomo-ecommerce/gaseosas/9339-gaseosas-coca-cola---1500-cc---7790895000430.html,1500
Gaseosas,49,SIN AZUCAR,COCA COLA,GASEOSA DIET COCA COLA ZERO 500 CC.,1140.0,Atomo,https://atomoconviene.com/atomo-ecommerce/cola/98580-gaseosa-diet-coca-cola-zero-500-cc---7790895067532.html,500
Gaseosas,50,,COCA COLA,GASEOSAS COCA COLA   500 CC.,1140.0,Atomo,https://atomoconviene.com/atomo-ecommerce/cola/43673-gaseosas-coca-cola---500-cc---7790895000782.html,500
Gaseosas,51,BLACK,PEPSI,GASEOSA DIET PEPSI BLACK 1500 CC.,2570.0,Atomo,https://atomoconviene.com/atomo-ecommerce/bebidas/64306-gaseosa-diet-pepsi-black-1500-cc---7791813421054.html,1500
Gaseosas,52,BLACK,PEPSI,GASEOSA DIET PEPSI BLACK 354 CC,599.0,Atomo,https://atomoconviene.com/atomo-ecommerce/bebidas/18639-gaseosa-diet-pepsi-black-354-cc--7791813828372.html,354
Gaseosas,53,,PEPSI,GASEOSAS PEPSI   3000 CC.,3350.0,Atomo,https://atomoconviene.com/atomo-ecommerce/inicio/20546-gaseosas-pepsi---3000-cc---7791813555063.html,3000
Gaseosas,54,,PEPSI,GASEOSAS PEPSI   1500 CC.,1920.0,Atomo,https://atomoconviene.com/atomo-ecommerce/cola/74854-gaseosas-pepsi---1500-cc---7791813555049.html,1500
Gaseosas,55,,PEPSI,GASEOSAS PEPSI   500 CC.,630.0,Atomo,https://atomoconviene.com/atomo-ecommerce/bebidas/85301-gaseosas-pepsi---500-cc---7791813555032.html,500
Gaseosas,56,,PEPSI,GASEOSAS PEPSI   354 CC.,599.0,Atomo,https://atomoconviene.com/atomo-ecommerce/bebidas/40195-gaseosas-pepsi---354-cc---7791813555025.html,354
Gaseosas,57,POMELO SIN AZUCAR,SCHWEPPES,GASEOSAS SCHWEPPES POMELO ZERO 1500 CC.,1729.0,Atomo,https://atomoconviene.com/atomo-ecommerce/pomelo/37088-gaseosas-schweppes-pomelo-zero-1500-cc---7790895010088.html,1500
Gaseosas,58,TONICA,SCHWEPPES,GASEOSAS SCHWEPPES TONICA 1500 CC.,1729.0,Atomo,https://atomoconviene.com/atomo-ecommerce/almacen/11840-gaseosas-schweppes-tonica-1500-cc---7790895006715.html,1500
Gaseosas,59,POMELO SIN AZUCAR,SCHWEPPES,GASEOSA DIET SCHWEPPES POMELO S/AZUCAR 310 CC.,950.0,Atomo,https://atomoconviene.com/atomo-ecommerce/lima-limon/15491-gaseosa-diet-schweppes-pomelo-s-azucar-310-cc---7790895643903.html,310
Gaseosas,60,SIN AZUCAR,SPRITE,GASEOSA DIET SPRITE ZERO 2250 CC.,3590.0,Atomo,https://atomoconviene.com/atomo-ecommerce/gaseosas/84899-gaseosa-diet-sprite-zero-2250-cc---7790895064166.html,2250
Gaseosas,61,SIN AZUCAR,SPRITE,GASEOSA DIET SPRITE ZERO 1500 CC.,1729.0,Atomo,https://atomoconviene.com/atomo-ecommerce/bebidas/22579-gaseosa-diet-sprite-zero-1500-cc---7790895064173.html,1500
Gaseosas,62,,SPRITE,GASEOSAS SPRITE   2250 CC.,3590.0,Atomo,https://atomoconviene.com/atomo-ecommerce/inicio/45626-gaseosas-sprite---2250-cc---7790895001000.html,2250
Gaseosas,63,,SPRITE,GASEOSAS SPRITE   1500 CC.,1729.0,Atomo,https://atomoconviene.com/atomo-ecommerce/gaseosas/71462-gaseosas-sprite---1500-cc---7790895000447.html,1500
Gaseosas,64,SIN AZUCAR,SEVEN UP,GASEOSA DIET SEVEN UP SIN AZUCAR 2250 CC.,3400.0,Atomo,https://atomoconviene.com/atomo-ecommerce/lima-limon/74155-gaseosa-diet-seven-up-sin-azucar-2250-cc---7791813900115.html,2250
Gaseosas,65,SIN AZUCAR,SEVEN UP,GASEOSA DIET SEVEN UP SIN AZUCAR 1500 CC.,2390.0,Atomo,https://atomoconviene.com/atomo-ecommerce/inicio/47971-gaseosa-diet-seven-up-sin-azucar-1500-cc---7791813421580.html,1500
Gaseosas,66,,SEVEN UP,GASEOSAS SEVEN UP  3000 CC.,4670.0,Atomo,https://atomoconviene.com/atomo-ecommerce/inicio/19777-gaseosas-seven-up--3000-cc---7791813777069.html,3000
Gaseosas,67,,SEVEN UP,GASEOSAS SEVEN UP   2250 CC.,3510.0,Atomo,https://atomoconviene.com/atomo-ecommerce/lima-limon/57831-gaseosas-seven-up---2250-cc---7791813777052.html,2250
Gaseosas,68,,SEVEN UP,GASEOSAS SEVEN UP   1500 CC.,2390.0,Atomo,https://atomoconviene.com/atomo-ecommerce/lima-limon/56943-gaseosas-seven-up---1500-cc---7791813777045.html,1500
Gaseosas,69,,SEVEN UP,GASEOSAS SEVEN UP   354 CC.,599.0,Atomo,https://atomoconviene.com/atomo-ecommerce/inicio/97660-gaseosas-seven-up---354-cc---7791813777021.html,354
Gaseosas,70,NARANJA,FANTA,GASEOSAS FANTA NARANJA 2250 CC.,3590.0,Atomo,https://atomoconviene.com/atomo-ecommerce/gaseosas/62571-gaseosas-fanta-naranja-2250-cc---7790895001017.html,2250
Gaseosas,71,NARANJA,FANTA,GASEOSAS FANTA NARANJA 1500 CC.,1729.0,Atomo,https://atomoconviene.com/atomo-ecommerce/naranja/60243-gaseosas-fanta-naranja-1500-cc---7790895000454.html,1500
Gaseosas,72,NARANJA,MIRINDA,GASEOSAS MIRINDA NARANJA 3000 CC.,2500.0,Atomo,https://atomoconviene.com/atomo-ecommerce/gaseosas/80832-gaseosas-mirinda-naranja-3000-cc---7791813000020.html,3000
Gaseosas,73,NARANJA,MIRINDA,GASEOSAS MIRINDA NARANJA 354 CC,599.0,Atomo,https://atomoconviene.com/atomo-ecommerce/bebidas/7813-gaseosas-mirinda-naranja-354-cc--7791813000310.html,354
Gaseosas,74,POMELO,PASO DE LOS TOROS,GASEOSA DIETETICA PASO DE LOS TOROS POMELO 1500 CC.,2480.0,Atomo,https://atomoconviene.com/atomo-ecommerce/bebidas/44852-gaseosa-dietetica-paso-de-los-toros-pomelo-1500-cc---7791813080039.html,1500
Gaseosas,75,POMELO,PASO DE LOS TOROS,GASEOSAS P.DE LOS TOROS POMELO 2250 CC.,3510.0,Atomo,https://atomoconviene.com/atomo-ecommerce/pomelo/14925-gaseosas-p-de-los-toros-pomelo-2250-cc---7791813423386.html,2250
Gaseosas,76,POMELO,PASO DE LOS TOROS,GASEOSAS P.DE LOS TOROS POMELO 1500 CC.,2480.0,Atomo,https://atomoconviene.com/atomo-ecommerce/pomelo/29575-gaseosas-p-de-los-toros-pomelo-1500-cc---7791813421382.html,1500
Gaseosas,77,POMELO,PASO DE LOS TOROS,GASEOSAS P.DE LOS TOROS POMELO 500 CC.,630.0,Atomo,https://atomoconviene.com/atomo-ecommerce/inicio/96795-gaseosas-p-de-los-toros-pomelo-500-cc---7791813420385.html,500
Gaseosas,78,TONICA,PASO DE LOS TOROS,GASEOSAS P.DE LOS TOROS TONICA 1500 CC.,2480.0,Atomo,https://atomoconviene.com/atomo-ecommerce/tonica-y-otras-gaseosas/29623-gaseosas-p-de-los-toros-tonica-1500-cc---7791813421368.html,1500
Gaseosas,79,TONICA,PASO DE LOS TOROS,GASEOSAS P.DE LOS TOROS TONICA 269 CC.,599.0,Atomo,https://atomoconviene.com/atomo-ecommerce/bebidas/49043-gaseosas-p-de-los-toros-tonica-269-cc---7791813800774.html,269
Gaseosas,80,COLA,SECCO,GASEOSAS SECCO COLA 3000 CC.,1520.0,Atomo,https://atomoconviene.com/atomo-ecommerce/gaseosas/10574-gaseosas-secco-cola-3000-cc---7792758001073.html,3000
Gaseosas,81,COLA,SECCO,GASEOSAS SECCO COLA 2250 CC.,1320.0,Atomo,https://atomoconviene.com/atomo-ecommerce/gaseosas/10552-gaseosas-secco-cola-2250-cc---7792758001066.html,2250
Gaseosas,82,LIMA,SECCO,GASEOSAS SECCO LIMA LIMON 2250 CC.,1320.0,Atomo,https://atomoconviene.com/atomo-ecommerce/gaseosas/10571-gaseosas-secco-lima-limon-2250-cc---7792758012253.html,2250
Gaseosas,83,POMELO,SECCO,GASEOSAS SECCO POMELO 2250 CC.,1320.0,Atomo,https://atomoconviene.com/atomo-ecommerce/gaseosas/10568-gaseosas-secco-pomelo-2250-cc---7792758012246.html,2250
Gaseosas,84,NARANJA,SECCO,GASEOSAS SECCO NARANJA 2250 CC.,1320.0,Atomo,https://atomoconviene.com/atomo-ecommerce/gaseosas/10572-gaseosas-secco-naranja-2250-cc---7792758012239.html,2250
Gaseosas,85,TONICA,SECCO,GASEOSAS SECCO TONICA 2250 CC.,1320.0,Atomo,https://atomoconviene.com/atomo-ecommerce/gaseosas/10560-gaseosas-secco-tonica-2250-cc---7792758322291.html,2250
Gaseosas,86,TONICA,SCHWEPPES,GASEOSAS SCHWEPPES TONICA 310 CC.,950.0,Atomo,https://atomoconviene.com/atomo-ecommerce/tonica-y-otras-gaseosas/15478-gaseosas-schweppes-tonica-310-cc---7790895003202.html,310
Gaseosas,87,TONICA SIN AZUCAR,PASO DE LOS TOROS,GASEOSA DIET P.DE LOS TOROS TONICA S/AZUCAR 1500 CC.,2480.0,Atomo,https://atomoconviene.com/atomo-ecommerce/tonica-y-otras-gaseosas/8257-gaseosa-diet-p-de-los-toros-tonica-s-azucar-1500-cc---7791813222057.html,1500
Gaseosas,88,,PEPSI,GASEOSAS PEPSI   2000 CC.,2190.0,Atomo,https://atomoconviene.com/atomo-ecommerce/cola/67653-gaseosas-pepsi---2000-cc---7791813555094.html,2000
Gaseosas,89,,COCA COLA,GASEOSAS COCA COLA LATA 354 CC.,950.0,Atomo,https://atomoconviene.com/atomo-ecommerce/cola/59026-gaseosas-coca-cola-lata-354-cc---7790895000232.html,354
Gaseosas,90,,SPRITE,GASEOSAS SPRITE LATA 354 CC.,950.0,Atomo,https://atomoconviene.com/atomo-ecommerce/lima-limon/36650-gaseosas-sprite-lata-354-cc---7790895000911.html,354
Gaseosas,91,SIN AZUCAR,SPRITE,GASEOSA DIET SPRITE ZERO LATA 354 CC.,950.0,Atomo,https://atomoconviene.com/atomo-ecommerce/lima-limon/22580-gaseosa-diet-sprite-zero-lata-354-cc---7790895064364.html,354
Shampoos,92,ANTI COMEZON,HEAD & SHOULDERSOULDERS,SHAMPOO HEAD & SHOULDER ANTI COMEZON 375 ML,7875.0,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/98689-shampoo-head---shoulder-anti-comezon-375-ml--7500435231237.html,375
Shampoos,93,BOMBA DELICIOSA,SUAVE,SHAMPOO FLIAR SUAVE BOMBA DELICIOSA 930 ML.,3009.0,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/89879-shampoo-fliar-suave-bomba-deliciosa-930-ml---7791293050416.html,930
Shampoos,94,ANTI COMEZON,HEAD & SHOULDERSOULDERS,SHAMPOO HEAD & SHOULDER ANTI COMEZON 180 ML,4703.0,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/77056-shampoo-head---shoulder-anti-comezon-180-ml--7500435231244.html,180
Shampoos,95,KERATINA,PANTENE,SHAMPOO PANTENE KERATINA 400 ML.,6524.0,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/50369-shampoo-pantene-keratina-400-ml---7500435241007.html,400
Shampoos,96,DETOX,PANTENE,SHAMPOO PANTENE DETOX 200 ML.,3994.0,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/35394-shampoo-pantene-detox-200-ml---7500435229845.html,200
Shampoos,97,DETOX,PANTENE,SHAMPOO PANTENE DETOX 400 ML.,6524.0,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/35317-shampoo-pantene-detox-400-ml---7500435229821.html,400
Shampoos,98,ALOE WATER,FRUCTIS,SHAMPOO FRUCTIS ALOE WATER 350 ML.,5648.0,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/22589-shampoo-fructis-aloe-water-350-ml---7509552830507.html,350
Shampoos,99,BRILLO,317,SHAMPOO 317 BRILLO 390 ML.,2244.0,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/16478-shampoo-317-brillo-390-ml---7792321011478.html,390
Shampoos,100,DIARIO,317,SHAMPOO 317 DIARIO 390 ML.,2244.0,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/16467-shampoo-317-diario-390-ml---7792321011485.html,390
Shampoos,101,LISO EFEC BOTOX,TRESEMME,SHAMPOO TRESEMME LISO EFEC BOTOX 250 ML.,2232.6,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/15096-shampoo-tresemme-liso-efec-botox-250-ml---7791293050072.html,250
Shampoos,102,KERA ANTIFRIZZ,TRESEMME,SHAMPOO TRESEMME KERA ANTIFRIZZ 250 ML.,2232.6,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/15091-shampoo-tresemme-kera-antifrizz-250-ml---7791293049915.html,250
Shampoos,103,CAUTERIZACION,TRESEMME,SHAMPOO TRESEMME CAUTERIZACION 500 ML.,3666.6,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/15074-shampoo-tresemme-cauterizacion-500-ml---7791293050010.html,500
Shampoos,104,COLAGENO,PANTENE,SHAMPOO PANTENE COLAGENO 400 ML.,6524.0,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/5557-shampoo-pantene-colageno-400-ml---7500435137928.html,400
Shampoos,105,VOLUMEN,PANTENE,SHAMPOO PANTENE VOLUMEN 400 ML.,6524.0,Atomo,https://atomoconviene.com/atomo-ecommerce/cuidado-capilar/29914-shampoo-pantene-volumen-400-ml---7500435235297.html,400
Shampoos,106,REVITALIZACION,PANTENE,SHAMPOO PANTENE REVITALIZACION 200 ML,3994.0,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/27648-shampoo-pantene-revitalizacion-200-ml--7500435235464.html,200
Shampoos,107,COLAGENO,PANTENE,SHAMPOO PANTENE COLAGENO 200 ML.,3994.0,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/5552-shampoo-pantene-colageno-200-ml---7500435191418.html,200
Shampoos,108,LISO INFINITO,PANTENE,SHAMPOO PANTENE LISO INFINITO 200 ML,3994.0,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/47668-shampoo-pantene-liso-infinito-200-ml--7500435235402.html,200
Shampoos,109,HIDRATA Y FORTALECE,PANTENE,SHAMPOO PANTENE HIDRA-FORTALECE 200 ML.,3994.0,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/48396-shampoo-pantene-hidra-fortalece-200-ml---7500435230100.html,200
Shampoos,110,RECONSTRUCCION COMPLETA,DOVE,SHAMPOO DOVE RECON.COMPLETA 400 ML.,4202.8,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/79300-shampoo-dove-recon-completa-400-ml---7791293047102.html,400
Shampoos,111,REPARACION COCO,DOVE,SHAMPOO DOVE REPARACION COCO 400 ML.,4202.8,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/73017-shampoo-dove-reparacion-coco-400-ml---7791293047447.html,400
Shampoos,112,OLEO NUTRICION,DOVE,SHAMPOO DOVE OLEO NUTRICION 400 ML.,4202.8,Atomo,https://atomoconviene.com/atomo-ecommerce/shampoo/79301-shampoo-dove-oleo-nutricion-400-ml---7791293047164.html,400
